Tempo;Pressao;Temperatura
11801;0.83719;130.57
11802;0.83592;130.57
11803;0.83466;130.57
11804;0.83343;130.57
11805;0.83221;130.58
11806;0.83102;130.58
11807;0.82984;130.58
11808;0.82869;130.58
11809;0.82756;130.59
11810;0.82645;130.59
11811;0.82536;130.59
11812;0.82429;130.59
11813;0.82325;130.6
11814;0.82222;130.6
11815;0.82123;130.6
11816;0.82025;130.6
11817;0.8193;130.61
11818;0.81837;130.61
11819;0.81746;130.61
11820;0.81658;130.61
11821;0.81572;130.62
11822;0.81489;130.62
11823;0.81408;130.62
11824;0.8133;130.62
11825;0.81254;130.63
11826;0.8118;130.63
11827;0.8111;130.63
11828;0.81041;130.64
11829;0.80972;130.64
11830;0.80904;130.64
11831;0.80837;130.64
11832;0.8077;130.65
11833;0.80703;130.65
11834;0.80637;130.65
11835;0.80571;130.66
11836;0.80506;130.66
11837;0.80442;130.66
11838;0.80378;130.66
11839;0.80314;130.67
11840;0.80251;130.67
11841;0.80188;130.67
11842;0.80126;130.68
11843;0.80064;130.68
11844;0.80003;130.68
11845;0.79942;130.69
11846;0.79882;130.69
11847;0.79822;130.69
11848;0.79762;130.7
11849;0.79703;130.7
11850;0.79644;130.7
11851;0.79586;130.7
11852;0.79528;130.71
11853;0.79471;130.71
11854;0.79414;130.71
11855;0.79357;130.72
11856;0.79301;130.72
11857;0.79245;130.72
11858;0.7919;130.73
11859;0.79135;130.73
11860;0.7908;130.73
11861;0.79026;130.74
11862;0.78972;130.74
11863;0.78919;130.74
11864;0.78866;130.74
11865;0.78813;130.75
11866;0.7876;130.75
11867;0.78709;130.75
11868;0.78657;130.76
11869;0.78606;130.76
11870;0.78555;130.76
11871;0.78504;130.77
11872;0.78454;130.77
11873;0.78404;130.77
11874;0.78355;130.78
11875;0.78305;130.78
11876;0.78257;130.78
11877;0.78208;130.79
11878;0.7816;130.79
11879;0.78112;130.79
11880;0.78065;130.79
11881;0.78017;130.8
11882;0.7797;130.8
11883;0.77924;130.8
11884;0.77877;130.81
11885;0.77831;130.81
11886;0.77786;130.81
11887;0.7774;130.82
11888;0.77695;130.82
11889;0.7765;130.82
11890;0.77606;130.83
11891;0.77561;130.83
11892;0.77517;130.83
11893;0.77474;130.83
11894;0.7743;130.84
11895;0.77387;130.84
11896;0.77344;130.84
11897;0.77301;130.85
11898;0.77259;130.85
11899;0.77217;130.85
11900;0.77175;130.86
11901;0.77133;130.86
11902;0.77092;130.86
11903;0.7705;130.86
11904;0.77009;130.87
11905;0.76969;130.87
11906;0.76928;130.87
11907;0.76888;130.88
11908;0.76848;130.88
11909;0.76808;130.88
11910;0.76768;130.88
11911;0.76729;130.89
11912;0.7669;130.89
11913;0.7665;130.89
11914;0.76612;130.9
11915;0.76573;130.9
11916;0.76534;130.9
11917;0.76496;130.9
11918;0.76458;130.91
11919;0.7642;130.91
11920;0.76382;130.91
11921;0.76345;130.91
11922;0.76307;130.92
11923;0.7627;130.92
11924;0.76233;130.92
11925;0.76196;130.92
11926;0.7616;130.93
11927;0.76123;130.93
11928;0.76086;130.93
11929;0.7605;130.93
11930;0.76014;130.94
11931;0.75978;130.94
11932;0.75942;130.94
11933;0.75906;130.94
11934;0.75871;130.95
11935;0.75835;130.95
11936;0.758;130.95
11937;0.75765;130.95
11938;0.75729;130.96
11939;0.75694;130.96
11940;0.7566;130.96
11941;0.75625;130.96
11942;0.7559;130.96
11943;0.75555;130.97
11944;0.75521;130.97
11945;0.75486;130.97
11946;0.75452;130.97
11947;0.75418;130.97
11948;0.75384;130.98
11949;0.7535;130.98
11950;0.75316;130.98
11951;0.75282;130.98
11952;0.75248;130.98
11953;0.75214;130.99
11954;0.7518;130.99
11955;0.75147;130.99
11956;0.75113;130.99
11957;0.75079;130.99
11958;0.75046;130.99
11959;0.75012;130.99
11960;0.74979;131
11961;0.74945;131
11962;0.74912;131
11963;0.74879;131
11964;0.74845;131
11965;0.74812;131
11966;0.74779;131
11967;0.74746;131.01
11968;0.74712;131.01
11969;0.74679;131.01
11970;0.74646;131.01
11971;0.74613;131.01
11972;0.7458;131.01
11973;0.74546;131.01
11974;0.74513;131.01
11975;0.7448;131.01
11976;0.74447;131.02
11977;0.74414;131.02
11978;0.7438;131.02
11979;0.74347;131.02
11980;0.74314;131.02
11981;0.7428;131.02
11982;0.74247;131.02
11983;0.74214;131.02
11984;0.7418;131.02
11985;0.74147;131.02
11986;0.74113;131.02
11987;0.7408;131.02
11988;0.74046;131.02
11989;0.74013;131.02
11990;0.73979;131.02
11991;0.73945;131.02
11992;0.73911;131.02
11993;0.73877;131.02
11994;0.73843;131.02
11995;0.73809;131.02
11996;0.73775;131.02
11997;0.73741;131.02
11998;0.73707;131.02
11999;0.73673;131.02
12000;0.73638;131.02
12001;0.73604;131.02
12002;0.73569;131.02
12003;0.73534;131.02
12004;0.73499;131.02
12005;0.73464;131.02
12006;0.73429;131.02
12007;0.73394;131.02
12008;0.73359;131.02
12009;0.73324;131.02
12010;0.73288;131.02
12011;0.73253;131.02
12012;0.73217;131.02
12013;0.73181;131.02
12014;0.73145;131.02
12015;0.73109;131.02
12016;0.73073;131.02
12017;0.73036;131.02
12018;0.73;131.02
12019;0.72963;131.02
12020;0.72926;131.02
12021;0.72889;131.01
12022;0.72852;131.01
12023;0.72815;131.01
12024;0.72777;131.01
12025;0.72739;131.01
12026;0.72702;131.01
12027;0.72664;131.01
12028;0.72625;131.01
12029;0.72587;131.01
12030;0.72549;131.01
12031;0.7251;131.01
12032;0.72471;131.01
12033;0.72432;131
12034;0.72393;131
12035;0.72353;131
12036;0.72313;131
12037;0.72274;131
12038;0.72233;131
12039;0.72193;131
12040;0.72153;131
12041;0.72112;131
12042;0.72071;131
12043;0.7203;130.99
12044;0.71988;130.99
12045;0.71947;130.99
12046;0.71905;130.99
12047;0.71863;130.99
12048;0.7182;130.99
12049;0.71778;130.99
12050;0.71735;130.99
12051;0.71692;130.98
12052;0.71649;130.98
12053;0.71605;130.98
12054;0.71561;130.98
12055;0.71517;130.98
12056;0.71473;130.98
12057;0.71428;130.98
12058;0.71384;130.98
12059;0.71338;130.97
12060;0.71293;130.97
12061;0.71247;130.97
12062;0.71201;130.97
12063;0.71155;130.97
12064;0.71109;130.97
12065;0.71062;130.96
12066;0.71016;130.96
12067;0.70969;130.96
12068;0.70923;130.96
12069;0.70877;130.96
12070;0.70831;130.96
12071;0.70786;130.96
12072;0.7074;130.95
12073;0.70695;130.95
12074;0.7065;130.95
12075;0.70605;130.95
12076;0.7056;130.95
12077;0.70515;130.95
12078;0.70471;130.94
12079;0.70426;130.94
12080;0.70382;130.94
12081;0.70337;130.94
12082;0.70293;130.94
12083;0.70249;130.94
12084;0.70205;130.93
12085;0.70162;130.93
12086;0.70118;130.93
12087;0.70074;130.93
12088;0.70031;130.93
12089;0.69987;130.93
12090;0.69944;130.92
12091;0.699;130.92
12092;0.69857;130.92
12093;0.69814;130.92
12094;0.6977;130.92
12095;0.69727;130.91
12096;0.69684;130.91
12097;0.69641;130.91
12098;0.69598;130.91
12099;0.69555;130.91
12100;0.69512;130.91
12101;0.69469;130.9
12102;0.69426;130.9
12103;0.69383;130.9
12104;0.6934;130.9
12105;0.69297;130.9
12106;0.69254;130.89
12107;0.6921;130.89
12108;0.69167;130.89
12109;0.69124;130.89
12110;0.69081;130.89
12111;0.69038;130.89
12112;0.68995;130.88
12113;0.68952;130.88
12114;0.68908;130.88
12115;0.68865;130.88
12116;0.68821;130.88
12117;0.68778;130.87
12118;0.68734;130.87
12119;0.68691;130.87
12120;0.68647;130.87
12121;0.68603;130.87
12122;0.68559;130.86
12123;0.68515;130.86
12124;0.68471;130.86
12125;0.68427;130.86
12126;0.68383;130.86
12127;0.68338;130.86
12128;0.68294;130.85
12129;0.68249;130.85
12130;0.68204;130.85
12131;0.68159;130.85
12132;0.68114;130.85
12133;0.68069;130.84
12134;0.68024;130.84
12135;0.67978;130.84
12136;0.67933;130.84
12137;0.67887;130.84
12138;0.67841;130.83
12139;0.67795;130.83
12140;0.67748;130.83
12141;0.67702;130.83
12142;0.67655;130.83
12143;0.67608;130.83
12144;0.67561;130.82
12145;0.67514;130.82
12146;0.67466;130.82
12147;0.67419;130.82
12148;0.67371;130.82
12149;0.67323;130.81
12150;0.67274;130.81
12151;0.67226;130.81
12152;0.67177;130.81
12153;0.67128;130.81
12154;0.67078;130.81
12155;0.67029;130.8
12156;0.66979;130.8
12157;0.66929;130.8
12158;0.66879;130.8
12159;0.66828;130.8
12160;0.66777;130.8
12161;0.66726;130.79
12162;0.66675;130.79
12163;0.66623;130.79
12164;0.66571;130.79
12165;0.66519;130.79
12166;0.66466;130.79
12167;0.66413;130.78
12168;0.6636;130.78
12169;0.66307;130.78
12170;0.66253;130.78
12171;0.66199;130.78
12172;0.66144;130.78
12173;0.6609;130.77
12174;0.66035;130.77
12175;0.65979;130.77
12176;0.65923;130.77
12177;0.65867;130.77
12178;0.65811;130.77
12179;0.65754;130.76
12180;0.65697;130.76
12181;0.65639;130.76
12182;0.65581;130.76
12183;0.65523;130.76
12184;0.65464;130.76
12185;0.65405;130.76
12186;0.65346;130.75
12187;0.65286;130.75
12188;0.65226;130.75
12189;0.65165;130.75
12190;0.65104;130.75
12191;0.65043;130.75
12192;0.64981;130.75
12193;0.64919;130.75
12194;0.64856;130.74
12195;0.64793;130.74
12196;0.64729;130.74
12197;0.64666;130.74
12198;0.64601;130.74
12199;0.64536;130.74
12200;0.64471;130.74
12201;0.64405;130.74
12202;0.64339;130.73
12203;0.64273;130.73
12204;0.64206;130.73
12205;0.64138;130.73
12206;0.6407;130.73
12207;0.64002;130.73
12208;0.63933;130.73
12209;0.63863;130.73
12210;0.63793;130.73
12211;0.63723;130.73
12212;0.63652;130.72
12213;0.63581;130.72
12214;0.63509;130.72
12215;0.63436;130.72
12216;0.63363;130.72
12217;0.6329;130.72
12218;0.63216;130.72
12219;0.63142;130.72
12220;0.63067;130.72
12221;0.62991;130.72
12222;0.62915;130.72
12223;0.62838;130.72
12224;0.62756;130.71
12225;0.62669;130.71
12226;0.62576;130.71
12227;0.62479;130.71
12228;0.62377;130.71
12229;0.62271;130.71
12230;0.6216;130.71
12231;0.62045;130.71
12232;0.61926;130.71
12233;0.61804;130.71
12234;0.61678;130.71
12235;0.61549;130.71
12236;0.61417;130.71
12237;0.61282;130.71
12238;0.61144;130.71
12239;0.61004;130.71
12240;0.60861;130.71
12241;0.60717;130.71
12242;0.60571;130.71
12243;0.60423;130.71
12244;0.60273;130.71
12245;0.60123;130.71
12246;0.59971;130.71
12247;0.59818;130.71
12248;0.59665;130.71
12249;0.59511;130.71
12250;0.59357;130.71
12251;0.59203;130.71
12252;0.59049;130.71
12253;0.58895;130.71
12254;0.58742;130.71
12255;0.58589;130.71
12256;0.58438;130.71
12257;0.58287;130.71
12258;0.58137;130.72
12259;0.57989;130.72
12260;0.57842;130.72
12261;0.57698;130.72
12262;0.57555;130.72
12263;0.57414;130.73
12264;0.57275;130.73
12265;0.57139;130.73
12266;0.57006;130.73
12267;0.56875;130.74
12268;0.56747;130.74
12269;0.56623;130.74
12270;0.56502;130.75
12271;0.56384;130.75
12272;0.5627;130.75
12273;0.5616;130.76
12274;0.56054;130.76
12275;0.55953;130.76
12276;0.55855;130.77
12277;0.55762;130.77
12278;0.55674;130.78
12279;0.55591;130.78
12280;0.55513;130.79
12281;0.5544;130.79
12282;0.55373;130.8
12283;0.55311;130.8
12284;0.55255;130.81
12285;0.55204;130.81
12286;0.5516;130.82
12287;0.55119;130.82
12288;0.55079;130.83
12289;0.5504;130.83
12290;0.55002;130.84
12291;0.54965;130.84
12292;0.54928;130.85
12293;0.54892;130.86
12294;0.54857;130.86
12295;0.54823;130.87
12296;0.5479;130.88
12297;0.54757;130.88
12298;0.54725;130.89
12299;0.54694;130.9
12300;0.54663;130.9
12301;0.54633;130.91
12302;0.54604;130.92
12303;0.54576;130.93
12304;0.54548;130.93
12305;0.5452;130.94
12306;0.54494;130.95
12307;0.54468;130.96
12308;0.54443;130.96
12309;0.54418;130.97
12310;0.54394;130.98
12311;0.5437;130.99
12312;0.54347;131
12313;0.54325;131
12314;0.54303;131.01
12315;0.54281;131.02
12316;0.5426;131.03
12317;0.5424;131.04
12318;0.5422;131.05
12319;0.542;131.06
12320;0.54181;131.06
12321;0.54162;131.07
12322;0.54144;131.08
12323;0.54126;131.09
12324;0.54109;131.1
12325;0.54092;131.11
12326;0.54075;131.12
12327;0.54059;131.13
12328;0.54043;131.14
12329;0.54027;131.15
12330;0.54012;131.16
12331;0.53997;131.17
12332;0.53982;131.18
12333;0.53967;131.19
12334;0.53953;131.2
12335;0.53939;131.21
12336;0.53926;131.22
12337;0.53912;131.23
12338;0.53899;131.24
12339;0.53886;131.25
12340;0.53873;131.26
12341;0.53861;131.27
12342;0.53848;131.28
12343;0.53836;131.29
12344;0.53824;131.3
12345;0.53811;131.31
12346;0.53799;131.32
12347;0.53788;131.33
12348;0.53776;131.34
12349;0.53764;131.35
12350;0.53753;131.36
12351;0.53741;131.37
12352;0.5373;131.38
12353;0.53718;131.4
12354;0.53707;131.41
12355;0.53695;131.42
12356;0.53684;131.43
12357;0.53672;131.44
12358;0.53661;131.45
12359;0.53649;131.46
12360;0.53637;131.47
12361;0.53626;131.48
12362;0.53614;131.5
12363;0.53602;131.51
12364;0.5359;131.52
12365;0.53578;131.53
12366;0.53565;131.54
12367;0.53553;131.55
12368;0.5354;131.56
12369;0.53528;131.58
12370;0.53515;131.59
12371;0.53502;131.6
12372;0.53488;131.61
12373;0.53475;131.62
12374;0.53461;131.63
12375;0.53447;131.65
12376;0.53432;131.66
12377;0.53418;131.67
12378;0.53403;131.68
12379;0.53388;131.69
12380;0.53372;131.7
12381;0.53356;131.72
12382;0.5334;131.73
12383;0.53324;131.74
12384;0.53307;131.75
12385;0.5329;131.76
12386;0.53272;131.77
12387;0.53254;131.79
12388;0.53235;131.8
12389;0.53217;131.81
12390;0.53197;131.82
12391;0.53177;131.83
12392;0.53157;131.84
12393;0.53137;131.86
12394;0.53115;131.87
12395;0.53094;131.88
12396;0.53072;131.89
12397;0.53049;131.9
12398;0.53026;131.91
12399;0.53002;131.93
12400;0.52978;131.94
12401;0.52953;131.95
12402;0.52927;131.96
12403;0.52901;131.97
12404;0.52874;131.98
12405;0.52847;132
12406;0.52819;132.01
12407;0.52791;132.02
12408;0.52761;132.03
12409;0.52731;132.04
12410;0.52701;132.05
12411;0.5267;132.07
12412;0.52638;132.08
12413;0.52605;132.09
12414;0.52572;132.1
12415;0.52537;132.11
12416;0.52502;132.12
12417;0.52467;132.13
12418;0.5243;132.15
12419;0.52393;132.16
12420;0.52355;132.17
12421;0.52316;132.18
12422;0.52277;132.19
12423;0.52236;132.2
12424;0.52195;132.21
12425;0.52153;132.22
12426;0.5211;132.23
12427;0.52066;132.25
12428;0.52021;132.26
12429;0.51966;132.27
12430;0.51882;132.28
12431;0.51768;132.29
12432;0.51625;132.3
12433;0.51455;132.31
12434;0.51258;132.32
12435;0.51035;132.33
12436;0.50787;132.34
12437;0.50515;132.35
12438;0.50221;132.36
12439;0.49904;132.37
12440;0.49566;132.38
12441;0.49209;132.39
12442;0.48832;132.4
12443;0.48437;132.41
12444;0.48025;132.42
12445;0.47597;132.43
12446;0.47155;132.44
12447;0.46698;132.45
12448;0.46228;132.46
12449;0.45745;132.47
12450;0.45252;132.48
12451;0.44749;132.49
12452;0.44236;132.5
12453;0.43715;132.51
12454;0.43187;132.52
12455;0.42652;132.53
12456;0.42111;132.54
12457;0.41566;132.55
12458;0.41017;132.56
12459;0.40465;132.57
12460;0.3991;132.58
12461;0.39354;132.58
12462;0.38798;132.59
12463;0.38242;132.6
12464;0.37687;132.61
12465;0.37133;132.62
12466;0.36582;132.63
12467;0.36034;132.64
12468;0.35489;132.64
12469;0.34949;132.65
12470;0.34414;132.66
12471;0.33885;132.67
12472;0.33362;132.68
12473;0.32846;132.68
12474;0.32337;132.69
12475;0.31836;132.7
12476;0.31343;132.71
12477;0.3086;132.71
12478;0.30385;132.72
12479;0.29921;132.73
12480;0.29467;132.73
12481;0.29024;132.74
12482;0.28592;132.75
12483;0.28171;132.76
12484;0.27763;132.76
12485;0.27367;132.77
12486;0.26983;132.77
12487;0.26613;132.78
12488;0.26256;132.79
12489;0.25913;132.79
12490;0.25584;132.8
12491;0.25269;132.81
12492;0.24969;132.81
12493;0.24684;132.82
12494;0.24414;132.82
12495;0.2416;132.83
12496;0.23922;132.83
12497;0.23701;132.84
12498;0.23496;132.84
12499;0.23307;132.85
12500;0.23136;132.85
12501;0.22983;132.86
12502;0.22847;132.86
12503;0.2273;132.87
12504;0.22632;132.87
12505;0.22552;132.87
12506;0.22493;132.88
12507;0.22453;132.88
12508;0.22433;132.88
12509;0.22437;132.89
12510;0.22479;132.89
12511;0.22559;132.9
12512;0.22676;132.9
12513;0.2283;132.9
12514;0.2302;132.9
12515;0.23247;132.91
12516;0.23509;132.91
12517;0.23807;132.91
12518;0.24139;132.91
12519;0.24507;132.92
12520;0.24909;132.92
12521;0.25346;132.92
12522;0.25817;132.92
12523;0.26323;132.92
12524;0.26863;132.92
12525;0.27437;132.92
12526;0.28046;132.93
12527;0.28689;132.93
12528;0.29366;132.93
12529;0.30077;132.93
12530;0.30822;132.93
12531;0.31601;132.93
12532;0.32413;132.93
12533;0.3326;132.93
12534;0.34139;132.93
12535;0.35053;132.93
12536;0.35999;132.93
12537;0.36978;132.93
12538;0.3799;132.92
12539;0.39033;132.92
12540;0.40109;132.92
12541;0.41216;132.92
12542;0.42353;132.92
12543;0.43521;132.91
12544;0.44719;132.91
12545;0.45945;132.91
12546;0.472;132.91
12547;0.48482;132.9
12548;0.49791;132.9
12549;0.51126;132.9
12550;0.52485;132.89
12551;0.53868;132.89
12552;0.55273;132.89
12553;0.567;132.88
12554;0.58146;132.88
12555;0.59612;132.87
12556;0.61095;132.87
12557;0.62593;132.86
12558;0.64106;132.86
12559;0.65632;132.85
12560;0.67169;132.85
12561;0.68715;132.84
12562;0.70269;132.84
12563;0.71828;132.83
12564;0.73391;132.82
12565;0.74956;132.82
12566;0.7652;132.81
12567;0.78082;132.8
12568;0.7964;132.8
12569;0.8119;132.79
12570;0.82731;132.78
12571;0.84261;132.78
12572;0.85777;132.77
12573;0.87277;132.76
12574;0.88758;132.75
12575;0.90217;132.75
12576;0.91653;132.74
12577;0.93062;132.73
12578;0.94442;132.72
12579;0.95791;132.71
12580;0.97105;132.71
12581;0.98382;132.7
12582;0.99619;132.69
12583;1.0081;132.68
12584;1.0196;132.67
12585;1.0306;132.66
12586;1.0411;132.65
12587;1.0511;132.64
12588;1.0605;132.63
12589;1.0694;132.63
12590;1.0776;132.62
12591;1.0851;132.61
12592;1.092;132.6
12593;1.0982;132.59
12594;1.1037;132.58
12595;1.1085;132.57
12596;1.1125;132.56
12597;1.1157;132.55
12598;1.1181;132.53
12599;1.1196;132.52
12600;1.1203;132.51
12601;1.1203;132.5
12602;1.1203;132.49
12603;1.1203;132.48
12604;1.1203;132.47
12605;1.1202;132.46
12606;1.1202;132.45
12607;1.1201;132.44
12608;1.12;132.42
12609;1.1199;132.41
12610;1.1198;132.4
12611;1.1197;132.39
12612;1.1196;132.38
12613;1.1195;132.37
12614;1.1193;132.36
12615;1.1192;132.34
12616;1.119;132.33
12617;1.1188;132.32
12618;1.1186;132.31
12619;1.1184;132.29
12620;1.1182;132.28
12621;1.118;132.27
12622;1.1178;132.26
12623;1.1175;132.25
12624;1.1173;132.23
12625;1.117;132.22
12626;1.1167;132.21
12627;1.1164;132.2
12628;1.1161;132.18
12629;1.1158;132.17
12630;1.1155;132.16
12631;1.1151;132.14
12632;1.1147;132.13
12633;1.1144;132.12
12634;1.114;132.11
12635;1.1136;132.09
12636;1.1132;132.08
12637;1.1128;132.07
12638;1.1123;132.05
12639;1.1119;132.04
12640;1.1114;132.03
12641;1.1109;132.02
12642;1.1104;132
12643;1.1099;131.99
12644;1.1094;131.98
12645;1.1089;131.96
12646;1.1083;131.95
12647;1.1078;131.94
12648;1.1072;131.92
12649;1.1066;131.91
12650;1.106;131.9
12651;1.1054;131.88
12652;1.1048;131.87
12653;1.1041;131.86
12654;1.1035;131.84
12655;1.1028;131.83
12656;1.1021;131.82
12657;1.1014;131.8
12658;1.1007;131.79
12659;1.1;131.78
12660;1.0992;131.76
12661;1.0985;131.75
12662;1.0977;131.74
12663;1.0969;131.72
12664;1.0961;131.71
12665;1.0953;131.7
12666;1.0945;131.69
12667;1.0936;131.67
12668;1.0928;131.66
12669;1.0919;131.65
12670;1.091;131.63
12671;1.0901;131.62
12672;1.0892;131.61
12673;1.0882;131.59
12674;1.0873;131.58
12675;1.0863;131.57
12676;1.0853;131.56
12677;1.0843;131.54
12678;1.0833;131.53
12679;1.0823;131.52
12680;1.0812;131.51
12681;1.0802;131.49
12682;1.0791;131.48
12683;1.078;131.47
12684;1.0769;131.46
12685;1.0757;131.44
12686;1.0746;131.43
12687;1.0734;131.42
12688;1.0723;131.41
12689;1.0711;131.39
12690;1.0699;131.38
12691;1.0686;131.37
12692;1.0674;131.36
12693;1.0661;131.35
12694;1.0648;131.33
12695;1.0636;131.32
12696;1.0622;131.31
12697;1.0609;131.3
12698;1.0596;131.29
12699;1.0582;131.28
12700;1.0568;131.27
12701;1.0555;131.25
12702;1.054;131.24
12703;1.0526;131.23
12704;1.0512;131.22
12705;1.0497;131.21
12706;1.0482;131.2
12707;1.0467;131.19
12708;1.0452;131.18
12709;1.0437;131.17
12710;1.0422;131.16
12711;1.0406;131.15
12712;1.039;131.14
12713;1.0374;131.13
12714;1.0358;131.12
12715;1.0342;131.11
12716;1.0325;131.1
12717;1.0308;131.09
12718;1.0292;131.08
12719;1.0275;131.07
12720;1.0257;131.06
12721;1.024;131.05
12722;1.0222;131.04
12723;1.0205;131.03
12724;1.0187;131.02
12725;1.0169;131.02
12726;1.015;131.01
12727;1.0132;131
12728;1.0113;130.99
12729;1.0095;130.98
12730;1.0076;130.97
12731;1.0056;130.97
12732;1.0037;130.96
12733;1.0018;130.95
12734;0.99979;130.94
12735;0.9978;130.94
12736;0.99579;130.93
12737;0.99377;130.92
12738;0.99173;130.92
12739;0.98967;130.91
12740;0.9876;130.9
12741;0.9855;130.89
12742;0.98339;130.89
12743;0.98126;130.88
12744;0.97911;130.87
12745;0.97694;130.87
12746;0.97476;130.86
12747;0.97255;130.85
12748;0.97033;130.85
12749;0.96809;130.84
12750;0.96584;130.83
12751;0.96356;130.82
12752;0.96127;130.82
12753;0.95896;130.81
12754;0.95663;130.8
12755;0.95428;130.8
12756;0.95192;130.79
12757;0.94953;130.78
12758;0.94713;130.77
12759;0.94461;130.77
12760;0.94051;130.76
12761;0.93446;130.75
12762;0.92661;130.74
12763;0.91711;130.74
12764;0.90612;130.73
12765;0.89379;130.72
12766;0.88027;130.72
12767;0.86572;130.71
12768;0.8503;130.7
12769;0.83414;130.69
12770;0.81741;130.69
12771;0.80024;130.68
12772;0.78277;130.67
12773;0.76514;130.66
12774;0.74747;130.66
12775;0.72989;130.65
12776;0.71252;130.64
12777;0.69546;130.64
12778;0.67883;130.63
12779;0.66272;130.62
12780;0.64724;130.61
12781;0.63247;130.61
12782;0.6185;130.6
12783;0.60543;130.59
12784;0.59331;130.58
12785;0.58224;130.58
12786;0.57229;130.57
12787;0.56354;130.56
12788;0.55605;130.56
12789;0.54991;130.55
12790;0.54519;130.54
12791;0.54198;130.53
12792;0.54012;130.53
12793;0.53846;130.52
12794;0.53682;130.51
12795;0.53521;130.51
12796;0.53362;130.5
12797;0.53206;130.49
12798;0.53052;130.48
12799;0.529;130.48
12800;0.5275;130.47
12801;0.52603;130.46
12802;0.52458;130.46
12803;0.52316;130.45
12804;0.52175;130.44
12805;0.52037;130.44
12806;0.51901;130.43
12807;0.51767;130.42
12808;0.51636;130.42
12809;0.51506;130.41
12810;0.51379;130.4
12811;0.51254;130.4
12812;0.51131;130.39
12813;0.5101;130.38
12814;0.50891;130.38
12815;0.50774;130.37
12816;0.50659;130.36
12817;0.50547;130.36
12818;0.50436;130.35
12819;0.50327;130.35
12820;0.5022;130.34
12821;0.50116;130.33
12822;0.50013;130.33
12823;0.49912;130.32
12824;0.49813;130.32
12825;0.49716;130.31
12826;0.49621;130.3
12827;0.49528;130.3
12828;0.49437;130.29
12829;0.49347;130.29
12830;0.4926;130.28
12831;0.49174;130.27
12832;0.4909;130.27
12833;0.49008;130.26
12834;0.48928;130.26
12835;0.4885;130.25
12836;0.48773;130.25
12837;0.48698;130.24
12838;0.48625;130.24
12839;0.48553;130.23
12840;0.48484;130.23
12841;0.48416;130.22
12842;0.48349;130.22
12843;0.48285;130.21
12844;0.48222;130.21
12845;0.48161;130.2
12846;0.48101;130.2
12847;0.48043;130.19
12848;0.47987;130.19
12849;0.47933;130.18
12850;0.4788;130.18
12851;0.47828;130.18
12852;0.47778;130.17
12853;0.4773;130.17
12854;0.47684;130.16
12855;0.47638;130.16
12856;0.47595;130.15
12857;0.47553;130.15
12858;0.47513;130.15
12859;0.47474;130.14
12860;0.47436;130.14
12861;0.474;130.14
12862;0.47366;130.13
12863;0.47333;130.13
12864;0.47302;130.13
12865;0.47272;130.12
12866;0.47243;130.12
12867;0.47216;130.12
12868;0.4719;130.11
12869;0.47166;130.11
12870;0.47143;130.11
12871;0.47122;130.11
12872;0.47102;130.1
12873;0.47084;130.1
12874;0.47066;130.1
12875;0.47051;130.1
12876;0.47036;130.09
12877;0.47023;130.09
12878;0.47011;130.09
12879;0.47001;130.09
12880;0.46992;130.09
12881;0.46984;130.08
12882;0.46978;130.08
12883;0.46972;130.08
12884;0.46969;130.08
12885;0.46966;130.08
12886;0.46965;130.08
12887;0.46966;130.08
12888;0.46976;130.08
12889;0.46995;130.07
12890;0.47024;130.07
12891;0.47063;130.07
12892;0.4711;130.07
12893;0.47165;130.07
12894;0.47229;130.07
12895;0.47302;130.07
12896;0.47382;130.07
12897;0.4747;130.07
12898;0.47565;130.07
12899;0.47668;130.07
12900;0.47778;130.07
12901;0.47894;130.07
12902;0.48017;130.07
12903;0.48147;130.07
12904;0.48282;130.07
12905;0.48423;130.08
12906;0.4857;130.08
12907;0.48722;130.08
12908;0.4888;130.08
12909;0.49042;130.08
12910;0.49209;130.08
12911;0.4938;130.08
12912;0.49556;130.08
12913;0.49735;130.08
12914;0.49918;130.08
12915;0.50105;130.09
12916;0.50294;130.09
12917;0.50487;130.09
12918;0.50683;130.09
12919;0.5088;130.09
12920;0.5108;130.09
12921;0.51282;130.1
12922;0.51486;130.1
12923;0.51691;130.1
12924;0.51897;130.1
12925;0.52104;130.1
12926;0.52312;130.11
12927;0.5252;130.11
12928;0.52729;130.11
12929;0.52937;130.11
12930;0.53144;130.11
12931;0.53351;130.12
12932;0.53557;130.12
12933;0.53761;130.12
12934;0.53964;130.12
12935;0.54165;130.13
12936;0.54364;130.13
12937;0.54561;130.13
12938;0.54754;130.13
12939;0.54945;130.14
12940;0.55132;130.14
12941;0.55316;130.14
12942;0.55496;130.15
12943;0.55672;130.15
12944;0.55843;130.15
12945;0.56009;130.16
12946;0.56171;130.16
12947;0.56326;130.16
12948;0.56476;130.17
12949;0.56621;130.17
12950;0.56758;130.17
12951;0.56889;130.18
12952;0.57014;130.18
12953;0.57131;130.18
12954;0.5724;130.19
12955;0.57342;130.19
12956;0.57435;130.19
12957;0.5752;130.2
12958;0.57596;130.2
12959;0.57663;130.2
12960;0.57721;130.21
12961;0.57769;130.21
12962;0.57808;130.22
12963;0.57836;130.22
12964;0.57853;130.22
12965;0.5786;130.23
12966;0.57859;130.23
12967;0.57856;130.24
12968;0.5785;130.24
12969;0.57843;130.25
12970;0.57833;130.25
